step,t,dt,Ts,Rd,mpp,m_dot,psat,sum_y_cond,sum_y_cond_raw,psat_over_P,eq_source,eq_exc_type,eq_exc_msg,psat_source,hvap_source,latent_source,L_v,q_g,q_l,q_diff,latent,energy_res,energy_sign,fallback_reason,finite_ok,Ts_eff,Tbub,guard_active,clamp_active,eps_bg,penalty_used,penalty_reason,n_penalty_residual,n_lambda_cap_ts,max_Ts_trial_minus_upper,ls_lambda,ls_clip_ts,ls_clip_mpp,ls_shrink_count,regime,regime_locked,sum_x_psat_over_P,Ts_upper,Ts_guard,Ts_hard
207,0.004160000000000009,2e-05,453.59526209509386,9.968491041372789e-05,0.13642387920462717,1.7035665513605346e-08,23353.984996276184,0.23048591163361642,0.23048591163361642,0.23048591163361642,computed,,,p2db,p2db,p2db,279780.58720292733,0.0870595120823653,-0.09146619051170582,0.009173354951541297,0.0047666800458707045,-3.523669926154549e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,453.59526209509386,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.23048591163361642,486.82493318617344,486.82493318617344,489.7249331861734
208,0.004180000000000009,2e-05,453.8974235578345,9.968037320778902e-05,0.13710839476518646,1.7119584539129678e-08,23664.503662439824,0.2335504925974816,0.2335504925974816,0.2335504925974816,computed,,,p2db,p2db,p2db,279623.5062600732,0.08692602828337369,-0.09125043933960034,0.009111881587434078,0.004787474052929843,-3.5217224136907532e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,453.8974235578345,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.2335504925974816,486.82493318617344,486.82493318617344,489.7249331861734
209,0.004200000000000009,2e-05,454.19722604086485,9.967581180002152e-05,0.13778433189142641,1.72024087002039e-08,23976.262000355448,0.23662730817029803,0.23662730817029803,0.23662730817029803,computed,,,p2db,p2db,p2db,279467.50922963745,0.08679289794962179,-0.09103485146052023,0.009049904330002204,0.004807954329377793,-3.510274030650573e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,454.19722604086485,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.23662730817029803,486.82493318617344,486.82493318617344,489.7249331861734
210,0.004220000000000009,2e-05,454.49470241094355,9.967122646351934e-05,0.13845181541898352,1.728415384920981e-08,24289.24624817648,0.2397162225331999,0.2397162225331999,0.2397162225331999,computed,,,p2db,p2db,p2db,279312.5820015085,0.08666013399171336,-0.09081946904449159,0.008987457403386367,0.004828125840831744,-3.4902236031864042e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,454.49470241094355,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.2397162225331999,486.82493318617344,486.82493318617344,489.7249331861734
211,0.004240000000000009,2e-05,454.789885226525,9.966661746762466e-05,0.1391109697889461,1.736483578711357e-08,24603.44315881745,0.24281710494761855,0.24281710494761855,0.24281710494761855,computed,,,p2db,p2db,p2db,279158.7105529169,0.08652774860745004,-0.09060433236691519,0.00892457381766661,0.004847993518666446,-3.460464988343237e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,454.789885226525,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.24281710494761855,486.82493318617344,486.82493318617344,489.7249331861734
212,0.0042600000000000094,2e-05,455.08280674122574,9.966198507792931e-05,0.13976191898186346,1.7444470255089817e-08,24918.84000550642,0.24592982981008063,0.24592982981008063,0.24592982981008063,computed,,,p2db,p2db,p2db,279005.88094797265,0.0863957534641844,-0.09038948002179353,0.008861285383823223,0.004867562258062202,-3.4318481069092743e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,455.08280674122574,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.24592982981008063,486.82493318617344,486.82493318617344,489.7249331861734
213,0.0042800000000000095,2e-05,455.373498836311,9.96573295562971e-05,0.14040478589812516,1.7523072857065696e-08,25235.424509331853,0.24905427593715126,0.24905427593715126,0.24905427593715126,computed,,,p2db,p2db,p2db,278854.079374261,0.08626415914976206,-0.09017494839950303,0.00879762275912827,0.004886836897435949,-3.3880486541293386e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,455.373498836311,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.24905427593715126,486.82493318617344,486.82493318617344,489.7249331861734
214,0.0043000000000000095,2e-05,455.6619930757064,9.965265116086752e-05,0.14103969304407168,1.7600659145250577e-08,25553.184896974,0.2521903271351986,0.2521903271351986,0.2521903271351986,computed,,,p2db,p2db,p2db,278703.29211554246,0.08613297594889986,-0.08996077251289203,0.008733615468644582,0.004905822242260702,-3.3376082869684964e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,455.6619930757064,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.2521903271351986,486.82493318617344,486.82493318617344,489.7249331861734
215,0.00432000000000001,2e-05,455.94832066668124,9.964795014607304e-05,0.14166676193108343,1.767724454503058e-08,25872.109856351453,0.2553378717626593,0.2553378717626593,0.2553378717626593,computed,,,p2db,p2db,p2db,278553.50557365065,0.08600221346714142,-0.08974698563733538,0.008669291937922836,0.004924523044904361,-3.277175488446138e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,455.94832066668124,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.2553378717626593,486.82493318617344,486.82493318617344,489.7249331861734
216,0.00434000000000001,2e-05,456.2325124549213,9.964322676266349e-05,0.14228611307164898,1.775284435439586e-08,26192.18852778167,0.2584968026427996,0.2584968026427996,0.2584968026427996,computed,,,p2db,p2db,p2db,278404.7062724707,0.08587188071117259,-0.08953361942967401,0.008604679507093043,0.004942944004973579,-3.2163819585137587e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,456.2325124549213,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.2584968026427996,486.82493318617344,486.82493318617344,489.7249331861734
217,0.00436000000000001,2e-05,456.5145989164195,9.963848125772834e-05,0.1428978659041985,1.782747373448406e-08,26513.410490626287,0.261667016931915,0.261667016931915,0.261667016931915,computed,,,p2db,p2db,p2db,278256.8808635822,0.08574198610150265,-0.0893207039704839,0.008539804489071086,0.0049610897672105045,-3.14712067604056e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,456.5145989164195,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.261667016931915,486.82493318617344,486.82493318617344,489.7249331861734
218,0.00438000000000001,2e-05,456.7946101527231,9.963371387472634e-05,0.14350213874224899,1.790114770316825e-08,26835.765752718642,0.2648484160149878,0.2648484160149878,0.2648484160149878,computed,,,p2db,p2db,p2db,278110.01613014686,0.08561253751412065,-0.08910826784015925,0.00847469217381397,0.0049789649202069885,-3.072431619018101e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,456.7946101527231,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.2648484160149878,486.82493318617344,486.82493318617344,489.7249331861734
219,0.00440000000000001,2e-05,457.0725758844753,9.962892485351277e-05,0.14409904866180442,1.7973881120949685e-08,27159.244736952412,0.26804090537332753,0.26804090537332753,0.26804090537332753,computed,,,p2db,p2db,p2db,277964.0989916888,0.08548354228916502,-0.08889633815683179,0.008409366867202167,0.004996573992996035,-2.9934606356196714e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,457.0725758844753,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.26804090537332753,486.82493318617344,486.82493318617344,489.7249331861734
220,0.00442000000000001,2e-05,457.34852544882864,9.962411443036885e-05,0.1446887115340136,1.804568869497974e-08,27483.838271481953,0.2712443944878554,0.2712443944878554,0.2712443944878554,computed,,,p2db,p2db,p2db,277819.1165068394,0.08535500726591144,-0.08868494064434794,0.0083438519261389,0.005013921456649672,-2.9089472705634556e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,457.34852544882864,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.2712443944878554,486.82493318617344,486.82493318617344,489.7249331861734
221,0.00444000000000001,2e-05,457.6224877939913,9.961928283803904e-05,0.14527124183941284,1.8116584955847818e-08,27809.5375758311,0.27445879670200934,0.27445879670200934,0.27445879670200934,computed,,,p2db,p2db,p2db,277675.05587758217,0.08522693878696766,-0.08847409966353541,0.008278169776052046,0.005031011718330155,-2.8188458572539488e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,457.6224877939913,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.27445879670200934,486.82493318617344,486.82493318617344,489.7249331861734
222,0.00446000000000001,2e-05,457.8944914786132,9.961443030576713e-05,0.14584675274785125,1.8186584267515645e-08,28136.334251972203,0.2776840291337005,0.2776840291337005,0.2776840291337005,computed,,,p2db,p2db,p2db,277531.90445094695,0.08509934273713349,-0.08826383828384508,0.00821234194285645,0.005047849124509617,-2.7283647624151697e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,457.8944914786132,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.2776840291337005,486.82493318617344,486.82493318617344,489.7249331861734
223,0.00448000000000001,2e-05,458.16456466719546,9.960955705933192e-05,0.14641535596948946,1.8255700808705697e-08,28464.22027005257,0.2809200125344443,0.2809200125344443,0.2809200125344443,computed,,,p2db,p2db,p2db,277389.6497227844,0.08497222453687313,-0.08805417830282929,0.008146389089351067,0.00506443795629273,-2.6328978207715292e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,458.16456466719546,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.2809200125344443,486.82493318617344,486.82493318617344,489.7249331861734
224,0.00450000000000001,2e-05,458.43273513163746,9.960466332108433e-05,0.14697716184860576,1.8323948584576036e-08,28793.187960895655,0.2841666712153531,0.2841666712153531,0.2841666712153531,computed,,,p2db,p2db,p2db,277248.27933830046,0.08484558919128551,-0.08784514032924896,0.008080331038261447,0.00508078243308693,-2.5327889317111607e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,458.43273513163746,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.2841666712153531,486.82493318617344,486.82493318617344,489.7249331861734
225,0.00452000000000001,2e-05,458.6990302487875,9.959974930998736e-05,0.1475322792232438,1.8391341409202644e-08,29123.230003207245,0.28742393292087093,0.28742393292087093,0.28742393292087093,computed,,,p2db,p2db,p2db,277107.7810946788,0.08471944128437038,-0.08763674379808835,0.008014186789814984,0.0050968867082031325,-2.432106116327659e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,458.6990302487875,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.28742393292087093,486.82493318617344,486.82493318617344,489.7249331861734
226,0.00454000000000001,2e-05,458.96347700091627,9.959481524166071e-05,0.1480808154081948,1.8457892903450772e-08,29454.33941384692,0.2906917287327601,0.2906917287327601,0.2906917287327601,computed,,,p2db,p2db,p2db,276968.1429421505,0.08459378501343787,-0.08742900703580339,0.007947974560901431,0.005112754868698299,-2.3301623920321535e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,458.96347700091627,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.2906917287327601,486.82493318617344,486.82493318617344,489.7249331861734
227,0.00456000000000001,2e-05,459.22610197443703,9.958986132842059e-05,0.14862287622595538,1.852361649882874e-08,29786.509535490553,0.29396999294834003,0.29396999294834003,0.29396999294834003,computed,,,p2db,p2db,p2db,276829.3529859729,0.08446862418202122,-0.08722194728030566,0.00788171180882641,0.0051283909368865154,-2.226344543616865e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,459.22610197443703,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.29396999294834003,486.82493318617344,486.82493318617344,489.7249331861734
228,0.00458000000000001,2e-05,459.4869313628583,9.958488777931935e-05,0.14915856610352624,1.8588525449548045e-08,30119.734029222567,0.2972586630073779,0.2972586630073779,0.2972586630073779,computed,,,p2db,p2db,p2db,276691.3994861577,0.084343962237231,-0.08701558074555368,0.007815415270694327,0.005143798874068578,-2.1116969405737818e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,459.4869313628583,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.2972586630073779,486.82493318617344,486.82493318617344,489.7249331861734
229,0.00460000000000001,2e-05,459.7459909685774,9.957989480019136e-05,0.14968798769417221,1.8652632785387312e-08,30454.00686545353,0.3005576794024528,0.3005576794024528,0.3005576794024528,computed,,,p2db,p2db,p2db,276554.2708577886,0.08421980229888508,-0.08680992266949059,0.007749100938754971,0.0051589825678818,-1.999732334584392e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,459.7459909685774,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.3005576794024528,486.82493318617344,486.82493318617344,489.7249331861734
230,0.00462000000000001,2e-05,460.00330620195376,9.957488259370112e-05,0.1502112422165103,1.8715951353966123e-08,30789.32231102446,0.3038669855516848,0.3038669855516848,0.3038669855516848,computed,,,p2db,p2db,p2db,276417.95567276154,0.08409614713752304,-0.08660498732169644,0.007682784141714674,0.005173945844425285,-1.8868840084146354e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,460.00330620195376,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.3038669855516848,486.82493318617344,486.82493318617344,489.7249331861734
231,0.0046400000000000104,2e-05,460.2589020863468,9.956985135938133e-05,0.15072842935957467,1.8778493808920173e-08,31125.674923749684,0.3071865277448772,0.3071865277448772,0.3071865277448772,computed,,,p2db,p2db,p2db,276282.4426583487,0.08397299922301397,-0.08640078807631894,0.007616479545175495,0.005188692465337537,-1.7734670103991546e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,460.2589020863468,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.3071865277448772,486.82493318617344,486.82493318617344,489.7249331861734
232,0.0046600000000000105,2e-05,460.5128032579583,9.956480129367736e-05,0.15123964721323538,1.884027260124749e-08,31463.05954003965,0.31051625502136343,0.31051625502136343,0.31051625502136343,computed,,,p2db,p2db,p2db,276147.72069849254,0.08385036071020821,-0.08619733741681022,0.00755020117353801,0.0052032261258016235,-1.6588656273283653e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,460.5128032579583,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.31051625502136343,486.82493318617344,486.82493318617344,489.7249331861734
233,0.0046800000000000105,2e-05,460.76503397003125,9.955973259000063e-05,0.15174499232392102,1.890129998627428e-08,31801.47126802426,0.31385611910213923,0.31385611910213923,0.31385611910213923,computed,,,p2db,p2db,p2db,276013.7788327724,0.08372823347625664,-0.0859946469995723,0.007483962436289106,0.005217550456818231,-1.5438447751106588e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,460.76503397003125,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.31385611910213923,486.82493318617344,486.82493318617344,489.7249331861734
234,0.004700000000000011,2e-05,461.0156180955327,9.95546454387614e-05,0.1522445596933221,1.8961588023510318e-08,32140.9054785868,0.31720607430137476,0.31720607430137476,0.31720607430137476,computed,,,p2db,p2db,p2db,275880.60625615093,0.08360661912161563,-0.08579272767386993,0.007417776149502837,0.005231669025521877,-1.4282733433457206e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,461.0156180955327,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.31720607430137476,486.82493318617344,486.82493318617344,489.7249331861734
235,0.004720000000000011,2e-05,461.2645791303663,9.954954002742666e-05,0.15273844275112508,1.9021148573282804e-08,32481.35779698876,0.3205660774437578,0.3205660774437578,0.3205660774437578,computed,,,p2db,p2db,p2db,275748.1923184197,0.08348551898600223,-0.08559158951943428,0.00735165455603084,0.005245585334591564,-1.311992773971038e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,461.2645791303663,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.3205660774437578,486.82493318617344,486.82493318617344,489.7249331861734
236,0.004740000000000011,2e-05,461.51194019676996,9.95444165405528e-05,0.15322673339254858,1.9079993301435015e-08,32822.82409466883,0.3239360877835562,0.3239360877835562,0.3239360877835562,computed,,,p2db,p2db,p2db,275616.52652352344,0.08336493415999209,-0.08539124187892337,0.0072856093475566,0.005259302823883345,-1.1952580253674072e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,461.51194019676996,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.3239360877835562,486.82493318617344,486.82493318617344,489.7249331861734
237,0.004760000000000011,2e-05,461.75772404732254,9.953927515984162e-05,0.15370952197210414,1.9138133678583388e-08,33165.30048183114,0.3273160669314694,0.3273160669314694,0.3273160669314694,computed,,,p2db,p2db,p2db,275485.5985285386,0.08324486549845628,-0.08519169339044644,0.007219651684374819,0.005272824870541552,-1.078156893624671e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,461.75772404732254,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.3273160669314694,486.82493318617344,486.82493318617344,489.7249331861734
238,0.004780000000000011,2e-05,462.0019530680706,9.953411606417793e-05,0.15418689730508053,1.9195580980332455e-08,33508.78329878547,0.3307059787691633,0.3307059787691633,0.3307059787691633,computed,,,p2db,p2db,p2db,275355.39814309834,0.08312531362923317,-0.08499295201506217,0.00715379221476309,0.0052861547893807825,-9.604466909285403e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,462.0019530680706,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.3307059787691633,486.82493318617344,486.82493318617344,489.7249331861734
239,0.004800000000000011,2e-05,462.2446492836388,9.952893942967993e-05,0.15465894671697972,1.9252346293466427e-08,33853.26911005242,0.3341057893910922,0.3341057893910922,0.3341057893910922,computed,,,p2db,p2db,p2db,275225.9156231397,0.08300627896730148,-0.08479502506948608,0.007088041092291846,0.005299295840570202,-8.504629578701128e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,462.2446492836388,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.3341057893910922,486.82493318617344,486.82493318617344,489.7249331861734
240,0.004820000000000011,2e-05,462.48583438707954,9.952374542972275e-05,0.15512575646524848,1.9308440568468753e-08,34198.75473416336,0.33751546739860216,0.33751546739860216,0.33751546739860216,computed,,,p2db,p2db,p2db,275097.14031001175,0.08288776197113802,-0.08459791949922213,0.007022408011427291,0.005312251218204378,-7.348611944651973e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,462.48583438707954,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.33751546739860216,486.82493318617344,486.82493318617344,489.7249331861734
241,0.004840000000000011,2e-05,462.72552964205806,9.951853423503984e-05,0.15558740975618224,1.9363874372744856e-08,34545.2370901352,0.340934982384754,0.340934982384754,0.340934982384754,computed,,,p2db,p2db,p2db,274969.0629312255,0.08276976211704867,-0.0844016408675805,0.006956902165571724,0.005325024026966226,-6.119263229811822e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,462.72552964205806,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.340934982384754,486.82493318617344,486.82493318617344,489.7249331861734
242,0.004860000000000011,2e-05,462.96375602164323,9.95133060137105e-05,0.15604398996839008,1.9418658291881297e-08,34892.71338264344,0.34436430676184,0.34436430676184,0.34436430676184,computed,,,p2db,p2db,p2db,274841.67390681,0.08265227942278003,-0.08420619491218478,0.006891532361698103,0.005337617360312874,-4.880195275669408e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,462.96375602164323,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.34436430676184,486.82493318617344,486.82493318617344,489.7249331861734
243,0.004880000000000011,2e-05,463.200534149678,9.950806093121942e-05,0.15649557854393145,1.947280266717893e-08,35241.18100597519,0.3478034148134734,0.3478034148134734,0.3478034148134734,computed,,,p2db,p2db,p2db,274714.9642039346,0.08253531361526062,-0.0840115867054416,0.006826306961453921,0.005350034245039477,-3.737665298791937e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,463.200534149678,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.3478034148134734,486.82493318617344,486.82493318617344,489.7249331861734
244,0.004900000000000011,2e-05,463.4358843435988,9.950279915047966e-05,0.1569422560855576,1.9526317732234334e-08,35590.63759441049,0.35125228319181334,0.35125228319181334,0.35125228319181334,computed,,,p2db,p2db,p2db,274588.9238488637,0.08241886454900357,-0.08381782109471848,0.0067612339327545,0.005362277650165835,-2.631262456184724e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,463.4358843435988,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.35125228319181334,486.82493318617344,486.82493318617344,489.7249331861734
245,0.004920000000000011,2e-05,463.6698265173442,9.9497520831925e-05,0.15738410024617372,1.957921335040353e-08,35941.08086521297,0.35471088936800366,0.35471088936800366,0.35471088936800366,computed,,,p2db,p2db,p2db,274463.54393203027,0.08230293116218933,-0.08362490167709727,0.006696320820209368,0.005374350454072048,-1.4877062168988653e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,463.6698265173442,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.35471088936800366,486.82493318617344,486.82493318617344,489.7249331861734
246,0.004940000000000011,2e-05,463.9023855335221,9.949222613146126e-05,0.15782124972765596,1.9631506974984343e-08,36292.51672441988,0.3581792916301,0.3581792916301,0.3581792916301,computed,,,p2db,p2db,p2db,274338.81261864403,0.08218756266850843,-0.08343288135478813,0.006631574334860235,0.00538625755106257,-1.902482029553232e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,463.9023855335221,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.3581792916301,486.82493318617344,486.82493318617344,489.7249331861734
247,0.004960000000000011,2e-05,464.13356851184693,9.948691520826143e-05,0.15825361017966477,1.9683187068604294e-08,36644.92486215081,0.3616572895351671,0.3616572895351671,0.3616572895351671,computed,,,p2db,p2db,p2db,274214.72755715664,0.08207262653312401,-0.08324163246202351,0.006567002061984354,0.005397996057208234,7.587662009117535e-11,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,464.13356851184693,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.3616572895351671,486.82493318617344,486.82493318617344,489.7249331861734
248,0.004980000000000011,2e-05,464.3634023348773,9.94815882141073e-05,0.15868140619314264,1.9734281762669703e-08,36998.31550533655,0.36514498401516454,0.36514498401516454,0.36514498401516454,computed,,,p2db,p2db,p2db,274091.2757615526,0.08195822525758087,-0.08305126174172016,0.00650261042487647,0.005409573756753915,1.8398326525476127e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,464.3634023348773,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.36514498401516454,486.82493318617344,486.82493318617344,489.7249331861734
249,0.005000000000000011,2e-05,464.5919049305923,9.947624529972073e-05,0.1591046723417147,1.978479554914488e-08,37352.6860066938,0.3686423489434375,0.3686423489434375,0.3686423489434375,computed,,,p2db,p2db,p2db,273968.4490146488,0.08184434150292129,-0.08286175456793832,0.006438405391069712,0.005420992031654902,2.943977813266163e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,464.5919049305923,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.3686423489434375,486.82493318617344,486.82493318617344,489.7249331861734
250,0.005020000000000011,2e-05,464.81909449057224,9.947088661357925e-05,0.15952347842812337,1.9834737299256807e-08,37708.034739655486,0.3721493682670169,0.3721493682670169,0.3721493682670169,computed,,,p2db,p2db,p2db,273846.2389255212,0.08173097013438649,-0.08267310903642854,0.00637439275861887,0.0054322534538671025,4.0270972060524324e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,464.81909449057224,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.3721493682670169,486.82493318617344,486.82493318617344,489.7249331861734
251,0.0050400000000000115,2e-05,465.04498899826405,9.946551230192885e-05,0.1599378942134519,1.9884115876088025e-08,38064.36037650559,0.37566602888236456,0.37566602888236456,0.37566602888236456,computed,,,p2db,p2db,p2db,273724.6371832384,0.08161810854869606,-0.08248532549140598,0.0063105780394098095,0.005443360586563462,5.101364192183766e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,465.04498899826405,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.37566602888236456,486.82493318617344,486.82493318617344,489.7249331861734
