step,t,dt,Ts,Rd,mpp,m_dot,psat,sum_y_cond,sum_y_cond_raw,psat_over_P,eq_source,eq_exc_type,eq_exc_msg,psat_source,hvap_source,latent_source,L_v,q_g,q_l,q_diff,latent,energy_res,energy_sign,fallback_reason,finite_ok,Ts_eff,Tbub,guard_active,clamp_active,eps_bg,penalty_used,penalty_reason,n_penalty_residual,n_lambda_cap_ts,max_Ts_trial_minus_upper,ls_lambda,ls_clip_ts,ls_clip_mpp,ls_shrink_count,regime,regime_locked,sum_x_psat_over_P,Ts_upper,Ts_guard,Ts_hard
87,0.0017600000000000033,2e-05,476.88754328390667,9.954757495557854e-05,0.1912507955103744,2.381631051071872e-08,61551.29385821758,0.6074640400514935,0.6074640400514935,0.6074640400514935,computed,,,p2db,p2db,p2db,267221.945200685,0.07862028254369356,-0.07539335618339658,0.003138149947800463,0.00636507651488712,-2.0678967913023705e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,476.88754328390667,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.6074640400514935,484.82493318617344,484.82493318617344,489.32493318617344
88,0.0017800000000000034,2e-05,477.1962826656699,9.954102545802992e-05,0.19156952839191504,2.385286306937022e-08,62307.45228644039,0.6149267435128586,0.6149267435128586,0.6149267435128586,computed,,,p2db,p2db,p2db,267048.94364554534,0.07843837939965827,-0.07511036477796088,0.0030427053240926734,0.006370720150987973,-2.0519790727702159e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,477.1962826656699,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.6149267435128586,484.82493318617344,484.82493318617344,489.32493318617344
89,0.0018000000000000034,2e-05,477.5022400640131,9.953446228102325e-05,0.19188268364888275,2.388870442892843e-08,63064.97868103963,0.6224029477526734,0.6224029477526734,0.6224029477526734,computed,,,p2db,p2db,p2db,266877.320790318,0.07825862567408864,-0.07483097621633715,0.0029485445575390718,0.006376194228405958,-2.131153925208351e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,477.5022400640131,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.6224029477526734,484.82493318617344,484.82493318617344,489.32493318617344
90,0.0018200000000000035,2e-05,477.8054780908411,9.952788562218489e-05,0.1921904257762584,2.3923855405628263e-08,63823.88464600205,0.6298927672933832,0.6298927672933832,0.6298927672933832,computed,,,p2db,p2db,p2db,266707.0452639316,0.07808097382693865,-0.07455511414128771,0.002855644163855835,0.006381504064103153,-2.1459637278981036e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,477.8054780908411,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.6298927672933832,484.82493318617344,484.82493318617344,489.32493318617344
91,0.0018400000000000035,2e-05,478.106057303076,9.952129567359822e-05,0.19249291295075074,2.395833601748789e-08,64584.18171461625,0.6373963159596965,0.6373963159596965,0.6373963159596965,computed,,,p2db,p2db,p2db,266538.0875040569,0.07790537776208929,-0.07428270431065576,0.0027639811119967283,0.006386654781309638,-2.1787937339728947e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,478.106057303076,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.6373963159596965,484.82493318617344,484.82493318617344,489.32493318617344
92,0.0018600000000000036,2e-05,478.4040362894244,9.951469262200655e-05,0.19279029740271938,2.3992165531112952e-08,65345.88134539586,0.6449137068383505,0.6449137068383505,0.6449137068383505,computed,,,p2db,p2db,p2db,266370.4186879219,0.0777317927650833,-0.07401367452358397,0.002673532836343668,0.0063916512978035404,-2.199605454375475e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,478.4040362894244,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.6449137068383505,484.82493318617344,484.82493318617344,489.32493318617344
93,0.0018800000000000036,2e-05,478.6994717508097,9.950807664900717e-05,0.193082725653577,2.402536249172763e-08,66108.99491355463,0.6524450521939762,0.6524450521939762,0.6524450521939762,computed,,,p2db,p2db,p2db,266204.01068859774,0.07756017543770012,-0.07374795454165334,0.00258427722126482,0.006396498334060644,-2.1674904059076905e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,478.6994717508097,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.6524450521939762,484.82493318617344,484.82493318617344,489.32493318617344
94,0.0019000000000000037,2e-05,478.9924185789621,9.950144793123532e-05,0.1933703388448233,2.405794476458357e-08,66873.53370873396,0.6599904634466712,0.6599904634466712,0.6599904634466712,computed,,,p2db,p2db,p2db,266038.8369046873,0.07739048365651445,-0.07348547603055641,0.002496192600674878,0.00640120044537587,-2.1874295517282372e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,478.9924185789621,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.6599904634466712,484.82493318617344,484.82493318617344,489.32493318617344
95,0.0019200000000000037,2e-05,479.28292992800573,9.949480664053881e-05,0.19365327298897986,2.408992956662181e-08,67639.50892504473,0.6675500510737206,0.6675500510737206,0.6675500510737206,computed,,,p2db,p2db,p2db,265874.8711495666,0.07722267650567533,-0.07322617248247344,0.0024092577560042875,0.006405762004729501,-2.2552333091285792e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,479.28292992800573,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.6675500510737206,484.82493318617344,484.82493318617344,489.32493318617344
96,0.0019400000000000038,2e-05,479.57105728610554,9.948815294414333e-05,0.1939316592669599,2.4121333503886167e-08,68406.93166110376,0.6751239246099557,0.6751239246099557,0.6751239246099557,computed,,,p2db,p2db,p2db,265712.08758723276,0.07705671424592456,-0.07296997916713804,0.002323451906934948,0.0064101872121548895,-2.2643342843103875e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,479.57105728610554,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.6751239246099557,484.82493318617344,484.82493318617344,489.32493318617344
97,0.001960000000000004,2e-05,479.8568505420069,9.948148700480964e-05,0.1942056242771048,2.4152172602896898e-08,69175.81291618924,0.6827121926098124,0.6827121926098124,0.6827121926098124,computed,,,p2db,p2db,p2db,265550.4615981129,0.0768925582763084,-0.07271683307872617,0.002238754705255617,0.006414480124893096,-2.2205524571883295e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,479.8568505420069,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.6827121926098124,484.82493318617344,484.82493318617344,489.32493318617344
98,0.001980000000000004,2e-05,480.1403580467471,9.947480898098173e-05,0.19447529027251204,2.4182462340543885e-08,69946.16358238786,0.6903149625698284,0.6903149625698284,0.6903149625698284,computed,,,p2db,p2db,p2db,265389.96999647404,0.07673017107316561,-0.0724666728622186,0.0021551462318789094,0.0064186446715776575,-2.2875173370101587e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,480.1403580467471,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.6903149625698284,484.82493318617344,484.82493318617344,489.32493318617344
99,0.002000000000000004,2e-05,480.4216266720515,9.946811902692797e-05,0.19474077540093077,2.4212217674276083e-08,70717.99443607748,0.6979323408445841,0.6979323408445841,0.6979323408445841,computed,,,p2db,p2db,p2db,265230.5887118346,0.0765695161341117,-0.07221943874461957,0.002072606992252043,0.006422684605069697,-2.233255273417778e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,480.4216266720515,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.6979323408445841,484.82493318617344,484.82493318617344,489.32493318617344
100,0.002020000000000004,2e-05,480.7007018702745,9.94614172928731e-05,0.1950021939668163,2.4241453075021193e-08,71491.31614171776,0.7055644326841131,0.7055644326841131,0.7055644326841131,computed,,,p2db,p2db,p2db,265072.2959739956,0.07641055798063925,-0.07197507251578553,0.0019911179001545266,0.006426603588987211,-2.2397895690917657e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,480.7007018702745,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.7055644326841131,484.82493318617344,484.82493318617344,489.32493318617344
101,0.002040000000000004,2e-05,480.97762772402075,9.945470392512336e-05,0.1952596566182936,2.4270182550745785e-08,72266.13923495017,0.7132113420671125,0.7132113420671125,0.7132113420671125,computed,,,p2db,p2db,p2db,264915.06975478114,0.0762532620675045,-0.07173351743217954,0.0019106602827063455,0.006430405142854273,-2.248229614629227e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,480.97762772402075,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.7132113420671125,484.82493318617344,484.82493318617344,489.32493318617344
102,0.002060000000000004,2e-05,481.2524469990059,9.94479790661829e-05,0.19551327062917742,2.4298419681809584e-08,73042.47412161292,0.7208731716912206,0.7208731716912206,0.7208731716912206,computed,,,p2db,p2db,p2db,264758.8891359023,0.07609759477207803,-0.07149471818442533,0.0018312158669835446,0.0064340926852974965,-2.3066125572068774e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,481.2524469990059,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.7208731716912206,484.82493318617344,484.82493318617344,489.32493318617344
103,0.002080000000000004,2e-05,481.525201191192,9.944124285486316e-05,0.1957631400936368,2.432617764543603e-08,73820.33106764946,0.7285500228734217,0.7285500228734217,0.7285500228734217,computed,,,p2db,p2db,p2db,264603.73310264613,0.07594352334294878,-0.07125862083534093,0.0017527667743410383,0.006437669511917175,-2.2996828746846276e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,481.525201191192,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.7285500228734217,484.82493318617344,484.82493318617344,489.32493318617344
104,0.002100000000000004,2e-05,481.79593057304396,9.943449542638354e-05,0.19600936617870787,2.4353469247349423e-08,74599.72019290608,0.7362419954888337,0.7362419954888337,0.7362419954888337,computed,,,p2db,p2db,p2db,264449.58171171683,0.07579101587568894,-0.07102517277801752,0.001675295511108642,0.006441138832640273,-2.2386021248516075e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,481.79593057304396,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.7362419954888337,484.82493318617344,484.82493318617344,489.32493318617344
105,0.0021200000000000043,2e-05,482.0646742354002,9.942773691246431e-05,0.19625204736266424,2.438030695162863e-08,75380.65145846659,0.7439491878457102,0.7439491878457102,0.7439491878457102,computed,,,p2db,p2db,p2db,264296.41631823604,0.07564004125704152,-0.07079432266694902,0.0015987849659367045,0.006444503785808828,-2.2977962154530074e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,482.0646742354002,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.7439491878457102,484.82493318617344,484.82493318617344,489.32493318617344
106,0.0021400000000000043,2e-05,482.331470125861,9.942096744141078e-05,0.1964912796817862,2.440670291157829e-08,76163.13464940556,0.7516716965152288,0.7516716965152288,0.7516716965152288,computed,,,p2db,p2db,p2db,264144.2173924355,0.07549056911378568,-0.07056602035322336,0.0015232184045752275,0.0064477673936922985,-2.285547489114248e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,482.331470125861,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.7516716965152288,484.82493318617344,484.82493318617344,489.32493318617344
107,0.0021600000000000044,2e-05,482.59635508935384,9.941418713818801e-05,0.1967271570188481,2.4432669005753926e-08,76947.17936917947,0.7594096162761359,0.7594096162761359,0.7594096162761359,computed,,,p2db,p2db,p2db,263992.9669106099,0.07534256980787449,-0.0703402168590592,0.0014485794541190381,0.006450932630750877,-2.2781654774456372e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,482.59635508935384,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.7594096162761359,484.82493318617344,484.82493318617344,489.32493318617344
108,0.0021800000000000044,2e-05,482.85936490057145,9.940739612448515e-05,0.19695977138846663,2.4458216873565036e-08,77732.79501519036,0.7671630398735787,0.7671630398735787,0.7671630398735787,computed,,,p2db,p2db,p2db,263842.64688567567,0.0751960143628646,-0.07011686429259953,0.0013748521070485766,0.006454002397687019,-2.2037336625674309e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,482.85936490057145,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.7671630398735787,484.82493318617344,484.82493318617344,489.32493318617344
109,0.0022000000000000045,2e-05,483.12053429760465,9.940059451876984e-05,0.19718921324947403,2.4483357954201752e-08,78519.99076225072,0.7749320578559162,0.7749320578559162,0.7749320578559162,computed,,,p2db,p2db,p2db,263693.2408169383,0.07505087443560492,-0.06989591580059823,0.0013020207068199672,0.00645697956758395,-2.2575729567014813e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,483.12053429760465,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.7749320578559162,484.82493318617344,484.82493318617344,489.32493318617344
110,0.0022200000000000045,2e-05,483.3798970082859,9.939378243632843e-05,0.1974155718877964,2.4508103534277278e-08,79308.77552829722,0.7827167582363407,0.7827167582363407,0.7827167582363407,computed,,,p2db,p2db,p2db,263544.73123481905,0.07490712224459635,-0.06967732548197005,0.0012300699521222138,0.006459866938796677,-2.2404815936544198e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,483.3798970082859,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.7827167582363407,484.82493318617344,484.82493318617344,489.32493318617344
111,0.0022400000000000046,2e-05,483.6374857798709,9.938695998929251e-05,0.19763893584389164,2.4532464800957177e-08,80099.15795376206,0.7905172262892876,0.7905172262892876,0.7905172262892876,computed,,,p2db,p2db,p2db,263397.1018889725,0.07476473055375384,-0.06946104834651148,0.001158984878906686,0.006462667302801273,-2.1665223434719216e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,483.6374857798709,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.7905172262892876,484.82493318617344,484.82493318617344,489.32493318617344
112,0.0022600000000000046,2e-05,483.8933323996323,9.938012728664791e-05,0.1978593934001826,2.4556452902483638e-08,80891.14635663136,0.7983335441068973,0.7983335441068973,0.7983335441068973,computed,,,p2db,p2db,p2db,263250.33773749234,0.0746236725893889,-0.0692470402159987,0.001088750865216774,0.00646538346025475,-2.2164777565419902e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,483.8933323996323,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.7983335441068973,484.82493318617344,484.82493318617344,489.32493318617344
113,0.0022800000000000047,2e-05,484.14746771222724,9.937328443422362e-05,0.19807703317740835,2.458007902215706e-08,81684.74867988213,0.8061657900802579,0.8061657900802579,0.8061657900802579,computed,,,p2db,p2db,p2db,263104.4224882517,0.0744839219623755,-0.06903525762324506,0.0010193536274940766,0.0064680181803530344,-2.1372852012507826e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,484.14746771222724,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.8061657900802579,484.82493318617344,484.82493318617344,489.32493318617344
114,0.0023000000000000047,2e-05,484.3999216373536,9.936643153465463e-05,0.1982919448768627,2.4603354470345546e-08,82479.97244183255,0.8140140384094009,0.8140140384094009,0.8140140384094009,computed,,,p2db,p2db,p2db,262959.34203268087,0.07434545262811988,-0.06882565773876069,0.0009507792081934774,0.0064705743095063994,-2.1195372974097682e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,484.3999216373536,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.8140140384094009,484.82493318617344,484.82493318617344,489.32493318617344
115,0.002320000000000005,2e-05,484.65072317477643,9.935956868731387e-05,0.19850422018208108,2.462629079618435e-08,83276.8246482621,0.8218783582359941,0.8218783582359941,0.8218783582359941,computed,,,p2db,p2db,p2db,262815.0819842738,0.07420823874998227,-0.06861819821141742,0.0008830139855231175,0.0064730547403889045,-2.1630093723079558e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,484.65072317477643,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.8218783582359941,484.82493318617344,484.82493318617344,489.32493318617344
116,0.002340000000000005,2e-05,484.89990040754986,9.935269598820338e-05,0.19871395393177846,2.4648899932809054e-08,84075.31169875173,0.8297588127189907,0.8297588127189907,0.8297588127189907,computed,,,p2db,p2db,p2db,262671.6279248864,0.07407225461004203,-0.0684128370339787,0.0008160446667370896,0.006475462456108991,-2.1330856612294946e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,484.89990040754986,489.82493318617344,True,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.8297588127189907,484.82493318617344,484.82493318617344,489.32493318617344
117,0.002360000000000005,2e-05,485.14748049611404,9.93458135297943e-05,0.19892124560307006,2.4671194380924926e-08,84875.43926316265,0.8376554578155703,0.8376554578155703,0.8376554578155703,computed,,,p2db,p2db,p2db,262528.9666476822,0.07393747447159818,-0.06820953236143705,0.0007498582875937322,0.006477800608948789,-2.111939260626694e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,485.14748049611404,489.82493318617344,True,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.8376554578155703,484.82493318617344,484.82493318617344,489.32493318617344
118,0.002380000000000005,2e-05,485.3934896585956,9.933892140079799e-05,0.19912620129672146,2.469318745444369e-08,85677.21211122631,0.8455683405993221,0.8455683405993221,0.8455683405993221,computed,,,p2db,p2db,p2db,262387.08493467496,0.07380387238134051,-0.06800824225336756,0.0006844422238573713,0.0064800725545156495,-2.0268533032496983e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,485.3934896585956,489.82493318617344,True,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.8455683405993221,484.82493318617344,484.82493318617344,489.32493318617344
119,0.002400000000000005,2e-05,485.63795313918615,9.933201968584591e-05,0.19932893637110688,2.4714893606301802e-08,86480.63389880722,0.8534974971508238,0.8534974971508238,0.8534974971508238,computed,,,p2db,p2db,p2db,262245.9710480554,0.07367142194399844,-0.06780892437002045,0.0006197841930211893,0.00648228197363772,-2.06638546551563e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,485.63795313918615,489.82493318617344,True,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.8534974971508238,484.82493318617344,484.82493318617344,489.32493318617344
120,0.002420000000000005,2e-05,485.8808951522546,9.93251084650444e-05,0.19952957904957697,2.4736328874618153e-08,87285.7068674685,0.8614429495925833,0.8614429495925833,0.8614429495925833,computed,,,p2db,p2db,p2db,262105.61232293068,0.07354009598945906,-0.06761153553805914,0.000555872275053836,0.006484432929283237,-2.0282948411110002e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,485.8808951522546,489.82493318617344,True,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.8614429495925833,484.82493318617344,484.82493318617344,489.32493318617344
121,0.002440000000000005,2e-05,486.12233880338573,9.931818781335572e-05,0.19972827542629815,2.4757511501736557e-08,88092.4314566834,0.8694047022618643,0.8694047022618643,0.8694047022618643,computed,,,p2db,p2db,p2db,261965.99742382363,0.07340986617789658,-0.06741603120844218,0.0004926949203407047,0.006486530083585513,-1.937904134038937e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,486.12233880338573,489.82493318617344,True,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.8694047022618643,484.82493318617344,484.82493318617344,489.32493318617344
122,0.002460000000000005,2e-05,486.3623059643736,9.931125779973249e-05,0.19992519659204827,2.477846281536517e-08,88900.80574653442,0.8773827362105543,0.8773827362105543,0.8773827362105543,computed,,,p2db,p2db,p2db,261827.11639073113,0.07328070238174407,-0.06722236464143126,0.00043024099117796346,0.00648857892851732,-1.970265487219458e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,486.3623059643736,489.82493318617344,True,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.8773827362105543,484.82493318617344,484.82493318617344,489.32493318617344
123,0.002480000000000005,2e-05,486.60081708911446,9.930431848589214e-05,0.20012054898192444,2.4799208508051794e-08,89710.82467749531,0.8853770015050118,0.8853770015050118,0.8853770015050118,computed,,,p2db,p2db,p2db,261688.95859260316,0.07315257182784848,-0.06703048575972347,0.0003684998078457751,0.006490586068224369,-1.9225357590635372e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,486.60081708911446,489.82493318617344,True,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.8853770015050118,484.82493318617344,484.82493318617344,489.32493318617344
124,0.0025000000000000053,2e-05,486.83789094073876,9.929736992456022e-05,0.20031458972071325,2.48197805345369e-08,90522.47893390384,0.8933874062067984,0.8933874062067984,0.8933874062067984,computed,,,p2db,p2db,p2db,261551.51530231195,0.07302543789191772,-0.06684033950911535,0.0003074612060382756,0.006492559776448598,-1.8760795000849484e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,486.83789094073876,489.82493318617344,True,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.8933874062067984,484.82493318617344,484.82493318617344,489.32493318617344
125,0.0025200000000000053,2e-05,487.0735441736946,9.929041215689458e-05,0.20050765017794472,2.484022002415301e-08,91335.7532788995,0.9014137999397928,0.9014137999397928,0.9014137999397928,computed,,,p2db,p2db,p2db,261414.77872933913,0.07289925821252065,-0.0666518633187323,0.0002471156538872157,0.006494510730173916,-1.824983480308573e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,487.0735441736946,489.82493318617344,True,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.9014137999397928,484.82493318617344,484.82493318617344,489.32493318617344
126,0.0025400000000000054,2e-05,487.3077906896699,9.928344520862224e-05,0.20070017307784502,2.4860581869135205e-08,92150.62402943449,0.909455948970486,0.909455948970486,0.909455948970486,computed,,,p2db,p2db,p2db,261278.74242084014,0.0727739818207947,-0.06646498318678953,0.00018745440814559296,0.006496453212860574,-1.7070981694206067e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,487.3077906896699,489.82493318617344,True,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.909455948970486,484.82493318617344,484.82493318617344,489.32493318617344
127,0.0025600000000000054,2e-05,487.5406406124385,9.927646908406833e-05,0.200892773198619,2.4880942229548216e-08,92967.05508219384,0.9175134969868625,0.9175134969868625,0.9175134969868625,computed,,,p2db,p2db,p2db,261143.40277170713,0.07264954452683503,-0.0662796073593383,0.00012846977180475764,0.006498407103558959,-1.6425747047243977e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,487.5406406124385,489.82493318617344,True,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.9175134969868625,484.82493318617344,484.82493318617344,489.32493318617344
128,0.0025800000000000055,2e-05,487.7720985970707,9.926948375658857e-05,0.20108634090161293,2.490141133382371e-08,93784.99140701395,0.925585900883434,0.925585900883434,0.925585900883434,computed,,,p2db,p2db,p2db,261008.75864877115,0.07252586119445426,-0.0660956156790881,7.015552588271268e-05,0.00650040119590707,-1.5465820377841277e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,487.7720985970707,489.82493318617344,True,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.925585900883434,484.82493318617344,484.82493318617344,489.32493318617344
129,0.0026000000000000055,2e-05,488.0021609239464,9.926248915256146e-05,0.20128222752784505,2.4922156401711754e-08,94604.34791389602,0.9336723208872048,0.9336723208872048,0.9336723208872048,computed,,,p2db,p2db,p2db,260874.8142145362,0.07240281224600856,-0.06591284081676681,1.2507652166372949e-05,0.006502479228194933,-1.467868092699942e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,488.0021609239464,489.82493318617344,True,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.9336723208872048,484.82493318617344,484.82493318617344,489.32493318617344
130,0.0026200000000000056,2e-05,488.23081021377817,9.925548512312944e-05,0.2014825979546976,2.4943445235845498e-08,95424.9892650528,0.9417714213180637,0.9417714213180637,0.9417714213180637,computed,,,p2db,p2db,p2db,260741.58097278312,0.07228021857813897,-0.0657310331069487,-4.447432972125207e-05,0.006504711267108688,-1.2563966013401373e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,488.23081021377817,489.82493318617344,True,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.9417714213180637,484.82493318617344,484.82493318617344,489.32493318617344
131,0.0026400000000000056,2e-05,488.45800514634357,9.92484713908765e-05,0.2016911517163758,2.4965735385005027e-08,96246.69066906239,0.9498809836571664,0.9498809836571664,0.9498809836571664,computed,,,p2db,p2db,p2db,260609.08506197,0.07215779162685917,-0.06554978986379359,-0.00010078479115077804,0.006507217068547182,-9.663237484497378e-11,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,488.45800514634357,489.82493318617344,True,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.9498809836571664,484.82493318617344,484.82493318617344,489.32493318617344
